congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,first_name,last_name
5,Senate,6012,47,0.0,NC,13,0.0,3.0,M000166,1740.0,1807.0,-0.146,-0.844,-47.26535,0.782,192.0,25.0,,-0.103,-0.7,Alexander,Martin
5,Senate,719,14,0.0,PA,1,0.0,3.0,B000474,1752.0,1804.0,0.717,-0.697,-41.91503,0.788,176.0,19.0,,0.744,-0.669,William,Bingham
5,Senate,8070,14,0.0,PA,1,0.0,3.0,R000448,1762.0,1847.0,0.85,-0.526,-22.31565,0.794,97.0,14.0,,0.91,-0.414,James,Ross
5,Senate,951,5,0.0,RI,1,1.0,3.0,B000739,1729.0,1808.0,0.554,0.598,-11.70252,0.638,26.0,6.0,,0.475,0.344,William,Bradford
5,Senate,3315,5,0.0,RI,1,0.0,3.0,F000313,1752.0,1828.0,0.286,0.675,-51.82208,0.753,183.0,29.0,,0.34,0.597,Theodore,Foster
5,Senate,3791,5,0.0,RI,1,2.0,3.0,G000427,1765.0,1849.0,0.38,0.536,-32.10943,0.751,112.0,17.0,,0.476,0.35,Ray,Greene
5,Senate,4753,48,0.0,SC,13,1.0,3.0,H000982,,1802.0,0.183,-0.806,-12.20502,0.86,81.0,6.0,,0.124,-0.979,John,Hunter
5,Senate,7455,48,0.0,SC,13,2.0,3.0,P000354,1757.0,1824.0,-0.474,0.534,,,,,,-0.613,-0.307,Charles,Pinckney
5,Senate,7763,48,0.0,SC,1,0.0,3.0,R000092,1752.0,1816.0,0.768,-0.366,-59.56434,0.726,186.0,29.0,,0.786,-0.534,Jacob,Read
5,Senate,174,54,0.0,TN,13,2.0,3.0,A000197,1757.0,1837.0,-0.21,0.023,-32.32759,0.778,129.0,17.0,,-0.303,0.338,Joseph Inslee,Anderson
5,Senate,1888,54,0.0,TN,13,1.0,3.0,C000572,1748.0,1828.0,-0.45,0.222,-2.27388,0.916,26.0,0.0,,-0.503,-0.035,William,Cocke
5,Senate,4843,54,0.0,TN,13,2.0,3.0,J000005,1767.0,1845.0,-0.497,0.868,-5.49098,0.855,35.0,2.0,,-0.536,0.543,Andrew,Jackson
5,Senate,8608,54,0.0,TN,13,3.0,5.0,S000524,1748.0,1818.0,-0.222,0.239,,,,,,-0.215,-0.967,Daniel,Smith
5,Senate,1706,6,0.0,VT,1,2.0,3.0,C000369,1752.0,1843.0,0.559,0.444,-23.81794,0.856,153.0,11.0,,0.587,0.334,Nathaniel,Chipman
5,Senate,7164,6,0.0,VT,1,0.0,3.0,P000026,1757.0,1842.0,0.429,0.648,-37.15542,0.801,167.0,14.0,,0.43,0.58,Elijah,Paine
5,Senate,9378,6,0.0,VT,1,1.0,3.0,T000264,1754.0,1838.0,0.428,-0.629,,,,,,0.543,0.84,Isaac,Tichenor
5,Senate,6063,40,0.0,VA,13,0.0,3.0,M000226,1760.0,1803.0,-0.617,-0.652,-22.33666,0.869,159.0,11.0,,-0.659,-0.424,Stevens Thomson,Mason
5,Senate,9238,40,0.0,VA,13,0.0,3.0,T000107,1753.0,1799.0,-0.666,-0.383,-23.61207,0.854,150.0,9.0,,-0.636,-0.41,Henry,Tazewell
6,Senate,4433,1,0.0,CT,1,0.0,3.0,H000618,1754.0,1832.0,0.691,-0.249,-49.39694,0.641,111.0,26.0,,0.635,-0.3,James,Hillhouse
6,Senate,9452,1,0.0,CT,1,0.0,3.0,T000348,1755.0,1807.0,0.727,0.328,-13.64701,0.887,114.0,6.0,,0.708,0.4,Uriah,Tracy
6,Senate,5494,11,0.0,DE,1,1.0,3.0,L000115,1752.0,1819.0,0.73,-0.043,-14.60392,0.864,100.0,5.0,,0.726,0.135,Henry,Latimer
6,Senate,9947,11,0.0,DE,1,0.0,3.0,W000287,1769.0,1829.0,0.746,0.485,-12.50603,0.885,102.0,6.0,,0.842,0.296,William Hill,Wells
6,Senate,379,44,0.0,GA,13,0.0,3.0,B000084,1754.0,1807.0,-0.165,-0.373,-18.12123,0.849,111.0,5.0,,-0.317,-0.338,Abraham,Baldwin
6,Senate,3877,44,0.0,GA,1,0.0,3.0,G000526,1753.0,1801.0,0.218,-0.884,-28.34364,0.671,71.0,20.0,,0.35,-0.487,James,Gunn
6,Senate,1118,51,0.0,KY,13,0.0,3.0,B000929,1757.0,1837.0,-0.277,-0.548,-16.89461,0.853,106.0,9.0,,-0.329,-0.764,John,Brown
6,Senate,6000,51,0.0,KY,1,0.0,3.0,M000155,1760.0,1841.0,-0.14,0.99,-17.87516,0.842,104.0,8.0,,-0.153,0.983,Humphrey,Marshall
6,Senate,4441,52,0.0,MD,1,2.0,3.0,H000629,1743.0,1822.0,0.798,-0.27,-3.63578,0.878,28.0,1.0,,0.774,-0.232,William,Hindman
6,Senate,4628,52,0.0,MD,1,0.0,3.0,H000841,1752.0,1827.0,0.58,-0.21,-15.30585,0.778,61.0,9.0,,0.597,0.261,John Eager,Howard
6,Senate,5725,52,0.0,MD,1,1.0,3.0,L000377,1756.0,1830.0,0.557,0.685,-12.07885,0.806,56.0,4.0,,0.512,0.839,James,Lloyd
6,Senate,2550,3,0.0,MA,1,1.0,3.0,D000296,1761.0,1816.0,0.469,0.552,-8.04758,0.866,56.0,3.0,,0.444,0.572,Samuel,Dexter
6,Senate,3303,3,0.0,MA,1,2.0,3.0,F000301,1757.0,1823.0,0.692,0.036,,,,,,0.448,-0.894,Dwight,Foster
6,Senate,3674,3,0.0,MA,1,1.0,3.0,G000286,1748.0,1814.0,0.779,0.057,-26.2869,0.691,71.0,15.0,,0.796,-0.605,Benjamin,Goodhue
6,Senate,6058,3,0.0,MA,1,2.0,3.0,M000221,1756.0,1831.0,0.356,-0.139,-12.04987,0.709,35.0,6.0,,0.662,-0.501,Jonathan,Mason
6,Senate,5449,4,0.0,NH,13,0.0,3.0,L000067,1741.0,1819.0,-0.37,0.107,-18.97841,0.836,106.0,10.0,,-0.425,0.195,John,Langdon
6,Senate,5713,4,0.0,NH,1,0.0,3.0,L000364,1732.0,1803.0,0.35,0.731,-38.51179,0.709,112.0,20.0,,0.359,0.812,Samuel,Livermore
6,Senate,2440,12,0.0,NJ,1,0.0,3.0,D000165,1760.0,1824.0,0.472,0.158,-17.90521,0.83,96.0,6.0,,0.564,0.214,Jonathan,Dayton
6,Senate,7029,12,0.0,NJ,1,2.0,3.0,O000041,1756.0,1839.0,0.62,-0.008,,,,,,,,Aaron,Ogden
6,Senate,8278,12,0.0,NJ,1,1.0,3.0,S000150,1756.0,1824.0,0.625,0.168,-15.94091,0.842,93.0,9.0,,0.624,0.1,James,Schureman
6,Senate,233,13,0.0,NY,13,2.0,3.0,A000282,1758.0,1843.0,-0.162,-0.557,-5.52409,0.821,28.0,3.0,,-0.132,-0.884,"John, Jr.",Armstrong
6,Senate,5498,13,0.0,NY,1,1.0,3.0,L000120,1750.0,1810.0,0.749,-0.049,-19.21826,0.751,67.0,9.0,,0.759,-0.236,John,Laurance
6,Senate,6703,13,0.0,NY,1,2.0,3.0,M000976,1752.0,1816.0,0.647,-0.602,-5.56675,0.884,45.0,1.0,,0.649,-0.584,Gouverneur,Morris
6,Senate,9874,13,0.0,NY,1,1.0,3.0,W000202,1750.0,1806.0,0.816,-0.358,,,,,,0.791,0.152,James,Watson
6,Senate,800,47,0.0,NC,13,0.0,3.0,B000563,1736.0,1814.0,-0.364,0.262,-16.19061,0.864,111.0,8.0,,-0.348,-0.195,Timothy,Bloodworth
6,Senate,3342,47,0.0,NC,13,0.0,3.0,F000344,1760.0,1823.0,-0.215,-0.22,-15.82169,0.871,115.0,8.0,,-0.176,-0.25,Jesse,Franklin
6,Senate,719,14,0.0,PA,1,0.0,3.0,B000474,1752.0,1804.0,0.717,-0.697,-18.86476,0.816,93.0,6.0,,0.685,-0.728,William,Bingham
6,Senate,8070,14,0.0,PA,1,0.0,3.0,R000448,1762.0,1847.0,0.85,-0.526,-23.15135,0.81,110.0,10.0,,0.855,-0.185,James,Ross
6,Senate,3315,5,0.0,RI,1,0.0,3.0,F000313,1752.0,1828.0,0.286,0.675,-29.62743,0.764,110.0,15.0,,0.228,0.578,Theodore,Foster
6,Senate,3791,5,0.0,RI,1,0.0,3.0,G000427,1765.0,1849.0,0.38,0.536,-25.89265,0.787,108.0,10.0,,0.363,0.555,Ray,Greene
6,Senate,7455,48,0.0,SC,13,0.0,3.0,P000354,1757.0,1824.0,-0.474,0.534,-8.39542,0.877,64.0,3.0,,-0.464,-0.077,Charles,Pinckney
6,Senate,7763,48,0.0,SC,1,0.0,3.0,R000092,1752.0,1816.0,0.768,-0.366,-26.76043,0.784,110.0,9.0,,0.82,0.21,Jacob,Read
6,Senate,174,54,0.0,TN,13,0.0,3.0,A000197,1757.0,1837.0,-0.21,0.023,-32.65942,0.743,110.0,20.0,,-0.165,0.246,Joseph Inslee,Anderson
6,Senate,1888,54,0.0,TN,13,0.0,3.0,C000572,1748.0,1828.0,-0.45,0.222,-15.68986,0.873,116.0,9.0,,-0.446,0.373,William,Cocke
6,Senate,1706,6,0.0,VT,1,0.0,3.0,C000369,1752.0,1843.0,0.559,0.444,-13.57942,0.863,92.0,5.0,,0.555,0.497,Nathaniel,Chipman
6,Senate,7164,6,0.0,VT,1,0.0,3.0,P000026,1757.0,1842.0,0.429,0.648,-14.36191,0.848,87.0,8.0,,0.454,0.585,Elijah,Paine
6,Senate,6063,40,0.0,VA,13,0.0,3.0,M000226,1760.0,1803.0,-0.617,-0.652,-6.54609,0.94,106.0,2.0,,-0.514,-0.399,Stevens Thomson,Mason
6,Senate,6913,40,0.0,VA,13,0.0,3.0,N000086,1761.0,1820.0,-0.185,0.025,-21.23671,0.827,112.0,11.0,,-0.33,-0.254,Wilson Cary,Nicholas
7,Senate,4433,1,0.0,CT,1,0.0,3.0,H000618,1754.0,1832.0,0.691,-0.249,-2.88403,0.93,40.0,1.0,,0.908,-0.418,James,Hillhouse
7,Senate,9452,1,0.0,CT,1,0.0,3.0,T000348,1755.0,1807.0,0.727,0.328,-5.16379,0.919,61.0,2.0,,0.701,0.048,Uriah,Tracy
7,Senate,9947,11,0.0,DE,1,0.0,3.0,W000287,1769.0,1829.0,0.746,0.485,-6.70879,0.907,69.0,1.0,,0.746,0.355,William Hill,Wells
7,Senate,10043,11,0.0,DE,1,0.0,3.0,W000392,1770.0,1809.0,0.605,0.189,-10.11467,0.856,65.0,7.0,,0.586,0.392,Samuel,White
7,Senate,379,44,0.0,GA,13,0.0,3.0,B000084,1754.0,1807.0,-0.165,-0.373,-12.52465,0.85,77.0,5.0,,-0.551,-0.684,Abraham,Baldwin
7,Senate,4854,44,0.0,GA,13,0.0,3.0,J000017,1757.0,1806.0,-0.32,-0.181,-13.42298,0.828,71.0,6.0,,-0.394,-0.692,James,Jackson
7,Senate,994,51,0.0,KY,13,0.0,3.0,B000787,1760.0,1806.0,-0.509,-0.131,-5.26223,0.93,73.0,2.0,,-0.407,-0.143,John,Breckinridge
7,Senate,1118,51,0.0,KY,13,0.0,3.0,B000929,1757.0,1837.0,-0.277,-0.548,-13.73416,0.756,49.0,7.0,,-0.066,-0.524,John,Brown
7,Senate,4441,52,0.0,MD,1,1.0,5.0,H000629,1743.0,1822.0,0.798,-0.27,,,,,,,,William,Hindman
7,Senate,4628,52,0.0,MD,1,0.0,3.0,H000841,1752.0,1827.0,0.58,-0.21,-4.7902,0.934,70.0,1.0,,0.626,-0.065,John Eager,Howard
7,Senate,10396,52,0.0,MD,13,2.0,3.0,W000768,1752.0,1826.0,0.054,0.222,-13.6798,0.815,67.0,8.0,,0.049,0.521,Robert,Wright
7,Senate,3303,3,0.0,MA,1,0.0,3.0,F000301,1757.0,1823.0,0.692,0.036,-6.82022,0.899,64.0,4.0,,0.713,-0.327,Dwight,Foster
7,Senate,6058,3,0.0,MA,1,0.0,3.0,M000221,1756.0,1831.0,0.356,-0.139,-9.05489,0.848,55.0,4.0,,0.43,-0.194,Jonathan,Mason
7,Senate,7048,4,0.0,NH,1,2.0,3.0,O000060,1735.0,1815.0,0.687,-0.727,-9.40191,0.884,76.0,5.0,,0.661,-0.75,Simeon,Olcott
7,Senate,7493,4,0.0,NH,1,2.0,3.0,P000393,1759.0,1850.0,0.843,-0.537,,,,,,0.591,-0.694,William,Plumer
7,Senate,8423,4,0.0,NH,1,1.0,3.0,S000312,1755.0,1829.0,0.823,-0.076,,,,,,0.509,-0.861,James,Sheafe
7,Senate,2440,12,0.0,NJ,1,0.0,3.0,D000165,1760.0,1824.0,0.472,0.158,-8.12312,0.865,56.0,3.0,,0.53,0.205,Jonathan,Dayton
7,Senate,7029,12,0.0,NJ,1,0.0,3.0,O000041,1756.0,1839.0,0.62,-0.008,-3.56173,0.939,57.0,1.0,,0.621,-0.006,Aaron,Ogden
7,Senate,233,13,0.0,NY,13,1.0,3.0,A000282,1758.0,1843.0,-0.162,-0.557,,,,,,-0.719,-0.377,"John, Jr.",Armstrong
7,Senate,1847,13,0.0,NY,13,2.0,3.0,C000525,1769.0,1828.0,-0.366,-0.528,-5.50717,0.905,55.0,2.0,,-0.36,-0.534,De Witt,Clinton
7,Senate,6703,13,0.0,NY,1,0.0,3.0,M000976,1752.0,1816.0,0.647,-0.602,-9.54809,0.865,66.0,5.0,,0.64,-0.577,Gouverneur,Morris
7,Senate,3342,47,0.0,NC,13,0.0,3.0,F000344,1760.0,1823.0,-0.215,-0.22,-9.11022,0.865,63.0,7.0,,-0.156,-0.003,Jesse,Franklin
7,Senate,8977,47,0.0,NC,13,0.0,3.0,S000955,1770.0,1818.0,-0.232,-0.973,-8.36688,0.881,66.0,1.0,,-0.25,-0.968,David,Stone
7,Senate,5744,14,0.0,PA,13,2.0,5.0,L000401,1753.0,1821.0,-0.075,-0.458,-11.58466,0.845,69.0,4.0,,-0.17,-0.555,George,Logan
7,Senate,8070,14,0.0,PA,1,0.0,3.0,R000448,1762.0,1847.0,0.85,-0.526,-1.73401,0.946,31.0,1.0,,0.606,-0.39,James,Ross
7,Senate,2903,5,0.0,RI,13,2.0,3.0,E000114,1768.0,1840.0,-0.591,-0.806,-7.9098,0.897,73.0,4.0,,-0.393,-0.453,Christopher,Ellery
7,Senate,3315,5,0.0,RI,13,0.0,3.0,F000313,1752.0,1828.0,0.286,0.675,-14.07085,0.82,71.0,8.0,,0.16,0.392,Theodore,Foster
7,Senate,7455,48,0.0,SC,13,1.0,3.0,P000354,1757.0,1824.0,-0.474,0.534,,,,,,-0.719,-0.377,Charles,Pinckney
7,Senate,9088,48,0.0,SC,13,2.0,3.0,S001073,1734.0,1832.0,-0.687,-0.663,,,,,,-0.559,-0.572,Thomas,Sumter
7,Senate,174,54,0.0,TN,13,0.0,3.0,A000197,1757.0,1837.0,-0.21,0.023,-13.03449,0.836,73.0,7.0,,-0.174,0.432,Joseph Inslee,Anderson
7,Senate,1888,54,0.0,TN,13,0.0,3.0,C000572,1748.0,1828.0,-0.45,0.222,-6.61288,0.905,66.0,2.0,,-0.44,0.199,William,Cocke
7,Senate,956,6,0.0,VT,13,2.0,3.0,B000745,1754.0,1830.0,0.09,-0.202,-18.32172,0.737,60.0,9.0,,0.008,-0.443,Stephen Row,Bradley
7,Senate,1706,6,0.0,VT,1,0.0,3.0,C000369,1752.0,1843.0,0.559,0.444,,,,,,0.701,-0.713,Nathaniel,Chipman
7,Senate,6063,40,0.0,VA,13,0.0,3.0,M000226,1760.0,1803.0,-0.617,-0.652,-5.07344,0.926,66.0,2.0,,-0.368,-0.193,Stevens Thomson,Mason
7,Senate,6913,40,0.0,VA,13,0.0,3.0,N000086,1761.0,1820.0,-0.185,0.025,-18.10061,0.78,73.0,10.0,,-0.137,0.093,Wilson Cary,Nicholas
8,Senate,4433,1,0.0,CT,1,0.0,3.0,H000618,1754.0,1832.0,0.691,-0.249,-22.81979,0.837,128.0,8.0,,0.804,-0.368,James,Hillhouse
8,Senate,9452,1,0.0,CT,1,0.0,3.0,T000348,1755.0,1807.0,0.727,0.328,-17.4891,0.841,101.0,7.0,,0.772,0.205,Uriah,Tracy
8,Senate,524,11,0.0,DE,1,2.0,3.0,B000249,1767.0,1815.0,0.619,-0.47,-2.5195,0.908,26.0,1.0,,0.729,-0.563,"James Asheton, Sr.",Bayard
8,Senate,9947,11,0.0,DE,1,1.0,3.0,W000287,1769.0,1829.0,0.746,0.485,-14.77871,0.753,52.0,8.0,,0.678,0.522,William Hill,Wells
8,Senate,10043,11,0.0,DE,1,0.0,3.0,W000392,1770.0,1809.0,0.605,0.189,-23.70183,0.781,96.0,10.0,,0.64,0.218,Samuel,White
8,Senate,379,44,0.0,GA,13,0.0,3.0,B000084,1754.0,1807.0,-0.165,-0.373,-50.19003,0.691,136.0,26.0,,-0.325,-0.796,Abraham,Baldwin
8,Senate,4854,44,0.0,GA,13,0.0,3.0,J000017,1757.0,1806.0,-0.32,-0.181,-46.76101,0.679,121.0,26.0,,-0.245,-0.189,James,Jackson
8,Senate,994,51,0.0,KY,13,0.0,3.0,B000787,1760.0,1806.0,-0.509,-0.131,-28.27502,0.81,134.0,8.0,,-0.505,0.035,John,Breckinridge
8,Senate,1118,51,0.0,KY,13,0.0,3.0,B000929,1757.0,1837.0,-0.277,-0.548,-30.07178,0.736,98.0,14.0,,-0.212,-0.468,John,Brown
8,Senate,8678,52,0.0,MD,13,0.0,3.0,S000609,1752.0,1839.0,0.032,0.169,-49.22059,0.685,130.0,25.0,,-0.039,0.227,Samuel,Smith
8,Senate,10396,52,0.0,MD,13,0.0,3.0,W000768,1752.0,1826.0,0.054,0.222,-48.17435,0.658,115.0,22.0,,0.092,0.64,Robert,Wright
8,Senate,34,3,0.0,MA,1,0.0,3.0,A000041,1767.0,1848.0,0.479,-0.519,-69.89505,0.584,130.0,37.0,,0.578,-0.23,John Quincy,Adams
8,Senate,7428,3,0.0,MA,1,0.0,3.0,P000324,1745.0,1829.0,0.646,-0.409,-32.5425,0.777,129.0,16.0,,0.539,-0.654,Timothy,Pickering
8,Senate,7048,4,0.0,NH,1,0.0,3.0,O000060,1735.0,1815.0,0.687,-0.727,-23.16725,0.84,133.0,8.0,,0.711,-0.615,Simeon,Olcott
8,Senate,7493,4,0.0,NH,1,0.0,3.0,P000393,1759.0,1850.0,0.843,-0.537,-25.24767,0.827,133.0,14.0,,0.871,-0.492,William,Plumer
8,Senate,1974,12,0.0,NJ,13,0.0,3.0,C000671,1755.0,1834.0,-0.234,0.321,-36.46313,0.697,101.0,21.0,,-0.331,0.141,John,Condit
8,Senate,2440,12,0.0,NJ,1,0.0,3.0,D000165,1760.0,1824.0,0.472,0.158,-44.96188,0.679,116.0,23.0,,0.391,0.24,Jonathan,Dayton
8,Senate,233,13,0.0,NY,13,6.0,5.0,A000282,1758.0,1843.0,-0.162,-0.557,-26.1823,0.656,62.0,12.0,,-0.135,-0.144,"John, Jr.",Armstrong
8,Senate,351,13,0.0,NY,13,1.0,3.0,B000049,1758.0,1828.0,-0.139,0.205,-6.77563,0.792,29.0,3.0,,-0.117,0.416,Theodorus,Bailey
8,Senate,1847,13,0.0,NY,13,1.0,3.0,C000525,1769.0,1828.0,-0.366,-0.528,,,,,,-0.322,0.255,De Witt,Clinton
8,Senate,6577,13,0.0,NY,13,3.0,3.0,M000831,1764.0,1831.0,0.089,0.362,,,,,,0.016,0.25,Samuel Latham,Mitchill
8,Senate,8647,13,0.0,NY,13,3.0,3.0,S000566,1752.0,1816.0,-0.047,-0.062,,,,,,-0.151,-0.686,John,Smith
8,Senate,3342,47,0.0,NC,13,0.0,3.0,F000344,1760.0,1823.0,-0.215,-0.22,-16.80864,0.682,44.0,10.0,,-0.052,-0.335,Jesse,Franklin
8,Senate,8977,47,0.0,NC,13,0.0,3.0,S000955,1770.0,1818.0,-0.232,-0.973,-43.15621,0.728,136.0,17.0,,-0.385,-0.709,David,Stone
8,Senate,8645,24,0.0,OH,13,0.0,3.0,S000567,1735.0,1824.0,-0.125,0.099,-50.63409,0.675,129.0,28.0,,-0.311,-0.017,John,Smith
8,Senate,10379,24,0.0,OH,13,0.0,3.0,W000750,1773.0,1827.0,-0.178,-0.147,-38.28637,0.663,93.0,22.0,,-0.077,-0.148,Thomas,Worthington
8,Senate,5744,14,0.0,PA,13,0.0,3.0,L000401,1753.0,1821.0,-0.075,-0.458,-48.43882,0.681,126.0,23.0,,0.043,-0.158,George,Logan
8,Senate,5890,14,0.0,PA,13,0.0,3.0,M000029,1741.0,1811.0,-0.382,-0.905,-41.72596,0.704,119.0,21.0,,-0.312,-0.894,Samuel,Maclay
8,Senate,2903,5,0.0,RI,13,0.0,3.0,E000114,1768.0,1840.0,-0.591,-0.806,-43.38973,0.72,132.0,23.0,,-0.712,-0.702,Christopher,Ellery
8,Senate,4656,5,0.0,RI,13,2.0,3.0,H000870,1755.0,1821.0,-0.178,-0.22,-18.681,0.774,73.0,11.0,,-0.21,-0.33,Benjamin,Howland
8,Senate,7559,5,0.0,RI,13,1.0,3.0,P000468,1753.0,1804.0,-0.338,-0.941,-42.07591,0.712,124.0,20.0,,-0.395,-0.919,Samuel John,Potter
8,Senate,1346,48,0.0,SC,13,1.0,3.0,B001186,1744.0,1822.0,-0.4,-0.912,,,,,,0.105,-0.994,Pierce,Butler
8,Senate,3423,48,0.0,SC,13,2.0,3.0,G000005,1765.0,1826.0,-0.126,-0.418,,,,,,0.444,0.263,John,Gaillard
8,Senate,9088,48,0.0,SC,13,0.0,3.0,S001073,1734.0,1832.0,-0.687,-0.663,-7.3127,0.821,37.0,3.0,,-0.688,-0.725,Thomas,Sumter
8,Senate,174,54,0.0,TN,13,0.0,3.0,A000197,1757.0,1837.0,-0.21,0.023,-43.71554,0.723,135.0,22.0,,-0.304,0.234,Joseph Inslee,Anderson
8,Senate,1888,54,0.0,TN,13,0.0,3.0,C000572,1748.0,1828.0,-0.45,0.222,-29.36455,0.754,104.0,15.0,,-0.426,0.392,William,Cocke
8,Senate,956,6,0.0,VT,13,0.0,3.0,B000745,1754.0,1830.0,0.09,-0.202,-52.39762,0.607,105.0,27.0,,0.108,-0.441,Stephen Row,Bradley
8,Senate,8639,6,0.0,VT,13,0.0,3.0,S000557,1759.0,1810.0,0.014,-0.983,-34.22756,0.728,108.0,16.0,,-0.0,-1.0,Israel,Smith
8,Senate,3582,40,0.0,VA,13,6.0,3.0,G000183,1762.0,1830.0,0.018,0.068,,,,,,-0.293,0.326,William Branch,Giles
8,Senate,6063,40,0.0,VA,13,1.0,3.0,M000226,1760.0,1803.0,-0.617,-0.652,-15.22179,0.612,31.0,8.0,,-0.466,-0.885,Stevens Thomson,Mason
8,Senate,6625,40,0.0,VA,13,6.0,5.0,M000891,1752.0,1821.0,-0.244,-0.45,,,,,,-0.327,-0.392,Andrew,Moore
8,Senate,6913,40,0.0,VA,13,1.0,3.0,N000086,1761.0,1820.0,-0.185,0.025,-51.25635,0.64,115.0,25.0,,-0.069,-0.161,Wilson Cary,Nicholas
8,Senate,9215,40,0.0,VA,13,2.0,5.0,T000086,1753.0,1824.0,-0.767,-0.6,,,,,,-0.557,0.831,John,Taylor
8,Senate,9658,40,0.0,VA,13,3.0,3.0,V000083,1758.0,1811.0,-0.244,0.068,,,,,,-0.285,-0.484,Abraham Bedford,Venable
9,Senate,4433,1,0.0,CT,1,0.0,3.0,H000618,1754.0,1832.0,0.691,-0.249,-23.30226,0.745,79.0,11.0,,0.65,-0.693,James,Hillhouse
9,Senate,9452,1,0.0,CT,1,0.0,3.0,T000348,1755.0,1807.0,0.727,0.328,-21.56606,0.75,75.0,8.0,,0.755,0.239,Uriah,Tracy
9,Senate,524,11,0.0,DE,1,0.0,3.0,B000249,1767.0,1815.0,0.619,-0.47,-8.86031,0.838,50.0,2.0,,0.547,-0.351,"James Asheton, Sr.",Bayard
9,Senate,10043,11,0.0,DE,1,0.0,3.0,W000392,1770.0,1809.0,0.605,0.189,-15.92799,0.804,73.0,2.0,,0.607,-0.166,Samuel,White
9,Senate,379,44,0.0,GA,13,0.0,3.0,B000084,1754.0,1807.0,-0.165,-0.373,-25.49798,0.695,70.0,14.0,,-0.241,-0.293,Abraham,Baldwin
9,Senate,4854,44,0.0,GA,13,1.0,3.0,J000017,1757.0,1806.0,-0.32,-0.181,,,,,,0.442,-0.897,James,Jackson
9,Senate,6472,44,0.0,GA,13,2.0,3.0,M000712,1757.0,1818.0,-0.015,-0.186,,,,,,-0.385,-0.556,John,Milledge
9,Senate,20,51,0.0,KY,13,2.0,3.0,A000026,1757.0,1840.0,-0.251,-0.051,-52.54462,0.398,57.0,22.0,,0.134,-0.78,John,Adair
9,Senate,1810,51,0.0,KY,13,3.0,3.0,C000482,1777.0,1852.0,0.262,0.547,,,,,,0.036,0.297,Henry,Clay
9,Senate,9366,51,0.0,KY,13,0.0,3.0,T000249,1763.0,1845.0,-0.059,0.514,-22.74502,0.708,66.0,11.0,,-0.125,0.647,Buckner,Thruston
9,Senate,7792,52,0.0,MD,13,2.0,3.0,R000125,1760.0,1829.0,0.309,-0.339,,,,,,-0.067,-0.495,Philip,Reed
9,Senate,8678,52,0.0,MD,13,0.0,3.0,S000609,1752.0,1839.0,0.032,0.169,-32.39244,0.664,79.0,13.0,,0.04,0.136,Samuel,Smith
9,Senate,10396,52,0.0,MD,13,1.0,3.0,W000768,1752.0,1826.0,0.054,0.222,-23.10247,0.652,54.0,12.0,,0.148,0.302,Robert,Wright
9,Senate,34,3,0.0,MA,1,0.0,3.0,A000041,1767.0,1848.0,0.479,-0.519,-35.53513,0.652,83.0,22.0,,0.691,0.293,John Quincy,Adams
9,Senate,7428,3,0.0,MA,1,0.0,3.0,P000324,1745.0,1829.0,0.646,-0.409,-16.84673,0.818,84.0,3.0,,0.649,-0.497,Timothy,Pickering
9,Senate,3610,4,0.0,NH,13,0.0,3.0,G000215,1755.0,1814.0,0.387,0.055,-29.84419,0.689,80.0,14.0,,0.234,0.19,Nicholas,Gilman
9,Senate,7493,4,0.0,NH,1,0.0,3.0,P000393,1759.0,1850.0,0.843,-0.537,-35.59308,0.655,84.0,20.0,,0.936,-0.351,William,Plumer
9,Senate,1974,12,0.0,NJ,13,0.0,3.0,C000671,1755.0,1834.0,-0.234,0.321,-25.49225,0.73,81.0,13.0,,-0.359,0.475,John,Condit
9,Senate,5303,12,0.0,NJ,13,0.0,3.0,K000246,1744.0,1820.0,0.059,-0.355,-42.6608,0.598,83.0,23.0,,-0.336,0.135,Aaron,Kitchell
9,Senate,6577,13,0.0,NY,13,0.0,3.0,M000831,1764.0,1831.0,0.089,0.362,-29.2801,0.677,75.0,16.0,,0.099,0.924,Samuel Latham,Mitchill
9,Senate,8647,13,0.0,NY,13,0.0,3.0,S000566,1752.0,1816.0,-0.047,-0.062,-36.23711,0.617,75.0,15.0,,0.005,0.202,John,Smith
9,Senate,8977,47,0.0,NC,13,0.0,3.0,S000955,1770.0,1818.0,-0.232,-0.973,-25.78891,0.597,50.0,14.0,,-0.047,-0.999,David,Stone
9,Senate,9517,47,0.0,NC,13,0.0,3.0,T000423,1766.0,1824.0,-0.473,-0.881,-20.92693,0.754,74.0,11.0,,-0.628,-0.778,James,Turner
9,Senate,8645,24,0.0,OH,13,0.0,3.0,S000567,1735.0,1824.0,-0.125,0.099,-41.44193,0.529,65.0,22.0,,0.113,-0.042,John,Smith
9,Senate,10379,24,0.0,OH,13,0.0,3.0,W000750,1773.0,1827.0,-0.178,-0.147,-34.54897,0.649,80.0,18.0,,-0.325,-0.367,Thomas,Worthington
9,Senate,5744,14,0.0,PA,13,0.0,3.0,L000401,1753.0,1821.0,-0.075,-0.458,-27.15696,0.689,73.0,14.0,,-0.167,-0.75,George,Logan
